metric,district,school,year,behavior,count,rate,share,enrollment,status_flag
discipline_incidents,Greenfield,Glenwood Elementary,2022-23,All incidents,31.0,9.57,,324.0,
discipline_incidents,Greenfield,Glenwood Elementary,2022-23,Assault,0.0,0.0,0.0,324.0,None reported
discipline_incidents,Greenfield,Glenwood Elementary,2022-23,Drugs and Alcohol,0.0,0.0,0.0,324.0,None reported
discipline_incidents,Greenfield,Glenwood Elementary,2022-23,Endangering Behavior,0.0,0.0,0.0,324.0,None reported
discipline_incidents,Greenfield,Glenwood Elementary,2022-23,Weapon Related,0.0,0.0,0.0,324.0,None reported
discipline_incidents,Greenfield,Glenwood Elementary,2022-23,Other Violation of School Rules,31.0,9.57,1.0,324.0,
discipline_incidents,Greenfield,Glenwood Elementary,2023-24,All incidents,29.0,9.15,,317.0,
discipline_incidents,Greenfield,Glenwood Elementary,2023-24,Assault,0.0,0.0,0.0,317.0,None reported
discipline_incidents,Greenfield,Glenwood Elementary,2023-24,Drugs and Alcohol,0.0,0.0,0.0,317.0,None reported
discipline_incidents,Greenfield,Glenwood Elementary,2023-24,Endangering Behavior,0.0,0.0,0.0,317.0,None reported
discipline_incidents,Greenfield,Glenwood Elementary,2023-24,Weapon Related,0.0,0.0,0.0,317.0,None reported
discipline_incidents,Greenfield,Glenwood Elementary,2023-24,Other Violation of School Rules,29.0,9.15,1.0,317.0,
discipline_incidents,Greenfield,Glenwood Elementary,2024-25,All incidents,53.0,17.26,,307.0,
discipline_incidents,Greenfield,Glenwood Elementary,2024-25,Assault,0.0,0.0,0.0,307.0,None reported
discipline_incidents,Greenfield,Glenwood Elementary,2024-25,Drugs and Alcohol,0.0,0.0,0.0,307.0,None reported
discipline_incidents,Greenfield,Glenwood Elementary,2024-25,Endangering Behavior,1.0,0.33,0.0189,307.0,
discipline_incidents,Greenfield,Glenwood Elementary,2024-25,Weapon Related,0.0,0.0,0.0,307.0,None reported
discipline_incidents,Greenfield,Glenwood Elementary,2024-25,Other Violation of School Rules,52.0,16.94,0.9811,307.0,
discipline_incidents,Greenfield,Greenfield High,2018-19,All incidents,114.0,9.97,,1143.0,
discipline_incidents,Greenfield,Greenfield High,2018-19,Assault,5.0,0.44,0.0439,1143.0,
discipline_incidents,Greenfield,Greenfield High,2018-19,Drugs and Alcohol,21.0,1.84,0.1842,1143.0,
discipline_incidents,Greenfield,Greenfield High,2018-19,Endangering Behavior,22.0,1.92,0.193,1143.0,
discipline_incidents,Greenfield,Greenfield High,2018-19,Weapon Related,2.0,0.17,0.0175,1143.0,
discipline_incidents,Greenfield,Greenfield High,2018-19,Other Violation of School Rules,64.0,5.6,0.5614,1143.0,
discipline_incidents,Greenfield,Greenfield High,2019-20,All incidents,118.0,9.96,,1185.0,
discipline_incidents,Greenfield,Greenfield High,2019-20,Assault,19.0,1.6,0.161,1185.0,
discipline_incidents,Greenfield,Greenfield High,2019-20,Drugs and Alcohol,29.0,2.45,0.2458,1185.0,
discipline_incidents,Greenfield,Greenfield High,2019-20,Endangering Behavior,18.0,1.52,0.1525,1185.0,
discipline_incidents,Greenfield,Greenfield High,2019-20,Weapon Related,0.0,0.0,0.0,1185.0,None reported
discipline_incidents,Greenfield,Greenfield High,2019-20,Other Violation of School Rules,52.0,4.39,0.4407,1185.0,
discipline_incidents,Greenfield,Greenfield High,2020-21,All incidents,48.0,4.22,,1137.0,
discipline_incidents,Greenfield,Greenfield High,2020-21,Assault,4.0,0.35,0.0833,1137.0,
discipline_incidents,Greenfield,Greenfield High,2020-21,Drugs and Alcohol,6.0,0.53,0.125,1137.0,
discipline_incidents,Greenfield,Greenfield High,2020-21,Endangering Behavior,11.0,0.97,0.2292,1137.0,
discipline_incidents,Greenfield,Greenfield High,2020-21,Weapon Related,2.0,0.18,0.0417,1137.0,
discipline_incidents,Greenfield,Greenfield High,2020-21,Other Violation of School Rules,25.0,2.2,0.5208,1137.0,
discipline_incidents,Greenfield,Greenfield High,2021-22,All incidents,180.0,15.86,,1135.0,
discipline_incidents,Greenfield,Greenfield High,2021-22,Assault,2.0,0.18,0.0111,1135.0,
discipline_incidents,Greenfield,Greenfield High,2021-22,Drugs and Alcohol,33.0,2.91,0.1833,1135.0,
discipline_incidents,Greenfield,Greenfield High,2021-22,Endangering Behavior,22.0,1.94,0.1222,1135.0,
discipline_incidents,Greenfield,Greenfield High,2021-22,Weapon Related,3.0,0.26,0.0167,1135.0,
discipline_incidents,Greenfield,Greenfield High,2021-22,Other Violation of School Rules,120.0,10.57,0.6667,1135.0,
discipline_incidents,Greenfield,Greenfield High,2022-23,All incidents,209.0,18.06,,1157.0,
discipline_incidents,Greenfield,Greenfield High,2022-23,Assault,0.0,0.0,0.0,1157.0,None reported
discipline_incidents,Greenfield,Greenfield High,2022-23,Drugs and Alcohol,70.0,6.05,0.3349,1157.0,
discipline_incidents,Greenfield,Greenfield High,2022-23,Endangering Behavior,48.0,4.15,0.2297,1157.0,
discipline_incidents,Greenfield,Greenfield High,2022-23,Weapon Related,7.0,0.61,0.0335,1157.0,
discipline_incidents,Greenfield,Greenfield High,2022-23,Other Violation of School Rules,84.0,7.26,0.4019,1157.0,
discipline_incidents,Greenfield,Greenfield High,2023-24,All incidents,211.0,18.72,,1127.0,
discipline_incidents,Greenfield,Greenfield High,2023-24,Assault,3.0,0.27,0.0142,1127.0,
discipline_incidents,Greenfield,Greenfield High,2023-24,Drugs and Alcohol,62.0,5.5,0.2938,1127.0,
discipline_incidents,Greenfield,Greenfield High,2023-24,Endangering Behavior,83.0,7.36,0.3934,1127.0,
discipline_incidents,Greenfield,Greenfield High,2023-24,Weapon Related,9.0,0.8,0.0427,1127.0,
discipline_incidents,Greenfield,Greenfield High,2023-24,Other Violation of School Rules,54.0,4.79,0.2559,1127.0,
discipline_incidents,Greenfield,Greenfield High,2024-25,All incidents,210.0,18.42,,1140.0,
discipline_incidents,Greenfield,Greenfield High,2024-25,Assault,8.0,0.7,0.0381,1140.0,
discipline_incidents,Greenfield,Greenfield High,2024-25,Drugs and Alcohol,77.0,6.75,0.3667,1140.0,
discipline_incidents,Greenfield,Greenfield High,2024-25,Endangering Behavior,63.0,5.53,0.3,1140.0,
discipline_incidents,Greenfield,Greenfield High,2024-25,Weapon Related,3.0,0.26,0.0143,1140.0,
discipline_incidents,Greenfield,Greenfield High,2024-25,Other Violation of School Rules,59.0,5.18,0.281,1140.0,
discipline_incidents,Greenfield,Greenfield Middle,2018-19,All incidents,63.0,8.25,,764.0,
discipline_incidents,Greenfield,Greenfield Middle,2018-19,Assault,4.0,0.52,0.0635,764.0,
discipline_incidents,Greenfield,Greenfield Middle,2018-19,Drugs and Alcohol,2.0,0.26,0.0317,764.0,
discipline_incidents,Greenfield,Greenfield Middle,2018-19,Endangering Behavior,0.0,0.0,0.0,764.0,None reported
discipline_incidents,Greenfield,Greenfield Middle,2018-19,Weapon Related,0.0,0.0,0.0,764.0,None reported
discipline_incidents,Greenfield,Greenfield Middle,2018-19,Other Violation of School Rules,57.0,7.46,0.9048,764.0,
discipline_incidents,Greenfield,Greenfield Middle,2019-20,All incidents,31.0,4.12,,753.0,
discipline_incidents,Greenfield,Greenfield Middle,2019-20,Assault,0.0,0.0,0.0,753.0,None reported
discipline_incidents,Greenfield,Greenfield Middle,2019-20,Drugs and Alcohol,2.0,0.27,0.0645,753.0,
discipline_incidents,Greenfield,Greenfield Middle,2019-20,Endangering Behavior,1.0,0.13,0.0323,753.0,
discipline_incidents,Greenfield,Greenfield Middle,2019-20,Weapon Related,0.0,0.0,0.0,753.0,None reported
discipline_incidents,Greenfield,Greenfield Middle,2019-20,Other Violation of School Rules,28.0,3.72,0.9032,753.0,
discipline_incidents,Greenfield,Greenfield Middle,2020-21,All incidents,37.0,4.97,,745.0,
discipline_incidents,Greenfield,Greenfield Middle,2020-21,Assault,1.0,0.13,0.027,745.0,
discipline_incidents,Greenfield,Greenfield Middle,2020-21,Drugs and Alcohol,4.0,0.54,0.1081,745.0,
discipline_incidents,Greenfield,Greenfield Middle,2020-21,Endangering Behavior,0.0,0.0,0.0,745.0,None reported
discipline_incidents,Greenfield,Greenfield Middle,2020-21,Weapon Related,4.0,0.54,0.1081,745.0,
discipline_incidents,Greenfield,Greenfield Middle,2020-21,Other Violation of School Rules,28.0,3.76,0.7568,745.0,
discipline_incidents,Greenfield,Greenfield Middle,2021-22,All incidents,97.0,13.07,,742.0,
discipline_incidents,Greenfield,Greenfield Middle,2021-22,Assault,1.0,0.13,0.0103,742.0,
discipline_incidents,Greenfield,Greenfield Middle,2021-22,Drugs and Alcohol,12.0,1.62,0.1237,742.0,
discipline_incidents,Greenfield,Greenfield Middle,2021-22,Endangering Behavior,44.0,5.93,0.4536,742.0,
discipline_incidents,Greenfield,Greenfield Middle,2021-22,Weapon Related,3.0,0.4,0.0309,742.0,
discipline_incidents,Greenfield,Greenfield Middle,2021-22,Other Violation of School Rules,37.0,4.99,0.3814,742.0,
discipline_incidents,Greenfield,Greenfield Middle,2022-23,All incidents,100.0,13.33,,750.0,
discipline_incidents,Greenfield,Greenfield Middle,2022-23,Assault,0.0,0.0,0.0,750.0,None reported
discipline_incidents,Greenfield,Greenfield Middle,2022-23,Drugs and Alcohol,9.0,1.2,0.09,750.0,
discipline_incidents,Greenfield,Greenfield Middle,2022-23,Endangering Behavior,2.0,0.27,0.02,750.0,
discipline_incidents,Greenfield,Greenfield Middle,2022-23,Weapon Related,4.0,0.53,0.04,750.0,
discipline_incidents,Greenfield,Greenfield Middle,2022-23,Other Violation of School Rules,85.0,11.33,0.85,750.0,
discipline_incidents,Greenfield,Greenfield Middle,2023-24,All incidents,109.0,15.08,,723.0,
discipline_incidents,Greenfield,Greenfield Middle,2023-24,Assault,5.0,0.69,0.0459,723.0,
discipline_incidents,Greenfield,Greenfield Middle,2023-24,Drugs and Alcohol,6.0,0.83,0.055,723.0,
discipline_incidents,Greenfield,Greenfield Middle,2023-24,Endangering Behavior,4.0,0.55,0.0367,723.0,
discipline_incidents,Greenfield,Greenfield Middle,2023-24,Weapon Related,3.0,0.41,0.0275,723.0,
discipline_incidents,Greenfield,Greenfield Middle,2023-24,Other Violation of School Rules,91.0,12.59,0.8349,723.0,
discipline_incidents,Greenfield,Greenfield Middle,2024-25,All incidents,139.0,19.74,,704.0,
discipline_incidents,Greenfield,Greenfield Middle,2024-25,Assault,2.0,0.28,0.0144,704.0,
discipline_incidents,Greenfield,Greenfield Middle,2024-25,Drugs and Alcohol,7.0,0.99,0.0504,704.0,
discipline_incidents,Greenfield,Greenfield Middle,2024-25,Endangering Behavior,8.0,1.14,0.0576,704.0,
discipline_incidents,Greenfield,Greenfield Middle,2024-25,Weapon Related,0.0,0.0,0.0,704.0,None reported
discipline_incidents,Greenfield,Greenfield Middle,2024-25,Other Violation of School Rules,122.0,17.33,0.8777,704.0,
discipline_incidents,Greenfield,Maple Grove Elementary,2018-19,All incidents,6.0,1.35,,444.0,
discipline_incidents,Greenfield,Maple Grove Elementary,2018-19,Assault,3.0,0.68,0.5,444.0,
discipline_incidents,Greenfield,Maple Grove Elementary,2018-19,Drugs and Alcohol,0.0,0.0,0.0,444.0,None reported
discipline_incidents,Greenfield,Maple Grove Elementary,2018-19,Endangering Behavior,1.0,0.23,0.1667,444.0,
discipline_incidents,Greenfield,Maple Grove Elementary,2018-19,Weapon Related,0.0,0.0,0.0,444.0,None reported
discipline_incidents,Greenfield,Maple Grove Elementary,2018-19,Other Violation of School Rules,2.0,0.45,0.3333,444.0,
discipline_incidents,Greenfield,Maple Grove Elementary,2019-20,All incidents,4.0,0.89,,448.0,
discipline_incidents,Greenfield,Maple Grove Elementary,2019-20,Assault,0.0,0.0,0.0,448.0,None reported
discipline_incidents,Greenfield,Maple Grove Elementary,2019-20,Drugs and Alcohol,0.0,0.0,0.0,448.0,None reported
discipline_incidents,Greenfield,Maple Grove Elementary,2019-20,Endangering Behavior,0.0,0.0,0.0,448.0,None reported
discipline_incidents,Greenfield,Maple Grove Elementary,2019-20,Weapon Related,0.0,0.0,0.0,448.0,None reported
discipline_incidents,Greenfield,Maple Grove Elementary,2019-20,Other Violation of School Rules,4.0,0.89,1.0,448.0,
discipline_incidents,Greenfield,Maple Grove Elementary,2020-21,All incidents,3.0,0.72,,414.0,
discipline_incidents,Greenfield,Maple Grove Elementary,2020-21,Assault,0.0,0.0,0.0,414.0,None reported
discipline_incidents,Greenfield,Maple Grove Elementary,2020-21,Drugs and Alcohol,0.0,0.0,0.0,414.0,None reported
discipline_incidents,Greenfield,Maple Grove Elementary,2020-21,Endangering Behavior,0.0,0.0,0.0,414.0,None reported
discipline_incidents,Greenfield,Maple Grove Elementary,2020-21,Weapon Related,0.0,0.0,0.0,414.0,None reported
discipline_incidents,Greenfield,Maple Grove Elementary,2020-21,Other Violation of School Rules,3.0,0.72,1.0,414.0,
discipline_incidents,Greenfield,Maple Grove Elementary,2021-22,All incidents,13.0,2.88,,451.0,
discipline_incidents,Greenfield,Maple Grove Elementary,2021-22,Assault,0.0,0.0,0.0,451.0,None reported
discipline_incidents,Greenfield,Maple Grove Elementary,2021-22,Drugs and Alcohol,0.0,0.0,0.0,451.0,None reported
discipline_incidents,Greenfield,Maple Grove Elementary,2021-22,Endangering Behavior,1.0,0.22,0.0769,451.0,
discipline_incidents,Greenfield,Maple Grove Elementary,2021-22,Weapon Related,0.0,0.0,0.0,451.0,None reported
discipline_incidents,Greenfield,Maple Grove Elementary,2021-22,Other Violation of School Rules,12.0,2.66,0.9231,451.0,
discipline_incidents,Greenfield,Maple Grove Elementary,2022-23,All incidents,28.0,6.03,,464.0,
discipline_incidents,Greenfield,Maple Grove Elementary,2022-23,Assault,0.0,0.0,0.0,464.0,None reported
discipline_incidents,Greenfield,Maple Grove Elementary,2022-23,Drugs and Alcohol,0.0,0.0,0.0,464.0,None reported
discipline_incidents,Greenfield,Maple Grove Elementary,2022-23,Endangering Behavior,0.0,0.0,0.0,464.0,None reported
discipline_incidents,Greenfield,Maple Grove Elementary,2022-23,Weapon Related,0.0,0.0,0.0,464.0,None reported
discipline_incidents,Greenfield,Maple Grove Elementary,2022-23,Other Violation of School Rules,28.0,6.03,1.0,464.0,
discipline_incidents,Greenfield,Maple Grove Elementary,2023-24,All incidents,83.0,18.16,,457.0,
discipline_incidents,Greenfield,Maple Grove Elementary,2023-24,Assault,20.0,4.38,0.241,457.0,
discipline_incidents,Greenfield,Maple Grove Elementary,2023-24,Drugs and Alcohol,0.0,0.0,0.0,457.0,None reported
discipline_incidents,Greenfield,Maple Grove Elementary,2023-24,Endangering Behavior,44.0,9.63,0.5301,457.0,
discipline_incidents,Greenfield,Maple Grove Elementary,2023-24,Weapon Related,3.0,0.66,0.0361,457.0,
discipline_incidents,Greenfield,Maple Grove Elementary,2023-24,Other Violation of School Rules,16.0,3.5,0.1928,457.0,
discipline_incidents,Greenfield,Maple Grove Elementary,2024-25,All incidents,62.0,14.52,,427.0,
discipline_incidents,Greenfield,Maple Grove Elementary,2024-25,Assault,3.0,0.7,0.0484,427.0,
discipline_incidents,Greenfield,Maple Grove Elementary,2024-25,Drugs and Alcohol,0.0,0.0,0.0,427.0,None reported
discipline_incidents,Greenfield,Maple Grove Elementary,2024-25,Endangering Behavior,44.0,10.3,0.7097,427.0,
discipline_incidents,Greenfield,Maple Grove Elementary,2024-25,Weapon Related,0.0,0.0,0.0,427.0,None reported
discipline_incidents,Greenfield,Maple Grove Elementary,2024-25,Other Violation of School Rules,15.0,3.51,0.2419,427.0,
discipline_incidents,Maple Dale-Indian Hill,Indian Hill School,2018-19,All incidents,5.0,2.81,,178.0,
discipline_incidents,Maple Dale-Indian Hill,Indian Hill School,2018-19,Assault,0.0,0.0,0.0,178.0,None reported
discipline_incidents,Maple Dale-Indian Hill,Indian Hill School,2018-19,Drugs and Alcohol,0.0,0.0,0.0,178.0,None reported
discipline_incidents,Maple Dale-Indian Hill,Indian Hill School,2018-19,Endangering Behavior,1.0,0.56,0.2,178.0,
discipline_incidents,Maple Dale-Indian Hill,Indian Hill School,2018-19,Weapon Related,0.0,0.0,0.0,178.0,None reported
discipline_incidents,Maple Dale-Indian Hill,Indian Hill School,2018-19,Other Violation of School Rules,4.0,2.25,0.8,178.0,
discipline_incidents,Maple Dale-Indian Hill,Indian Hill School,2019-20,All incidents,10.0,4.59,,218.0,
discipline_incidents,Maple Dale-Indian Hill,Indian Hill School,2019-20,Assault,1.0,0.46,0.1,218.0,
discipline_incidents,Maple Dale-Indian Hill,Indian Hill School,2019-20,Drugs and Alcohol,0.0,0.0,0.0,218.0,None reported
discipline_incidents,Maple Dale-Indian Hill,Indian Hill School,2019-20,Endangering Behavior,0.0,0.0,0.0,218.0,None reported
discipline_incidents,Maple Dale-Indian Hill,Indian Hill School,2019-20,Weapon Related,0.0,0.0,0.0,218.0,None reported
discipline_incidents,Maple Dale-Indian Hill,Indian Hill School,2019-20,Other Violation of School Rules,9.0,4.13,0.9,218.0,
discipline_incidents,Maple Dale-Indian Hill,Indian Hill School,2020-21,All incidents,0.0,0.0,,212.0,
discipline_incidents,Maple Dale-Indian Hill,Indian Hill School,2020-21,Assault,0.0,0.0,,212.0,None reported
discipline_incidents,Maple Dale-Indian Hill,Indian Hill School,2020-21,Drugs and Alcohol,0.0,0.0,,212.0,None reported
discipline_incidents,Maple Dale-Indian Hill,Indian Hill School,2020-21,Endangering Behavior,0.0,0.0,,212.0,None reported
discipline_incidents,Maple Dale-Indian Hill,Indian Hill School,2020-21,Weapon Related,0.0,0.0,,212.0,None reported
discipline_incidents,Maple Dale-Indian Hill,Indian Hill School,2020-21,Other Violation of School Rules,0.0,0.0,,212.0,None reported
discipline_incidents,Maple Dale-Indian Hill,Indian Hill School,2021-22,All incidents,9.0,4.11,,219.0,
discipline_incidents,Maple Dale-Indian Hill,Indian Hill School,2021-22,Assault,0.0,0.0,0.0,219.0,None reported
discipline_incidents,Maple Dale-Indian Hill,Indian Hill School,2021-22,Drugs and Alcohol,0.0,0.0,0.0,219.0,None reported
discipline_incidents,Maple Dale-Indian Hill,Indian Hill School,2021-22,Endangering Behavior,4.0,1.83,0.4444,219.0,
discipline_incidents,Maple Dale-Indian Hill,Indian Hill School,2021-22,Weapon Related,0.0,0.0,0.0,219.0,None reported
discipline_incidents,Maple Dale-Indian Hill,Indian Hill School,2021-22,Other Violation of School Rules,5.0,2.28,0.5556,219.0,
discipline_incidents,Maple Dale-Indian Hill,Indian Hill School,2022-23,All incidents,0.0,0.0,,223.0,
discipline_incidents,Maple Dale-Indian Hill,Indian Hill School,2022-23,Assault,0.0,0.0,,223.0,None reported
discipline_incidents,Maple Dale-Indian Hill,Indian Hill School,2022-23,Drugs and Alcohol,0.0,0.0,,223.0,None reported
discipline_incidents,Maple Dale-Indian Hill,Indian Hill School,2022-23,Endangering Behavior,0.0,0.0,,223.0,None reported
discipline_incidents,Maple Dale-Indian Hill,Indian Hill School,2022-23,Weapon Related,0.0,0.0,,223.0,None reported
discipline_incidents,Maple Dale-Indian Hill,Indian Hill School,2022-23,Other Violation of School Rules,0.0,0.0,,223.0,None reported
discipline_incidents,Maple Dale-Indian Hill,Indian Hill School,2023-24,All incidents,0.0,0.0,,221.0,
discipline_incidents,Maple Dale-Indian Hill,Indian Hill School,2023-24,Assault,0.0,0.0,,221.0,None reported
discipline_incidents,Maple Dale-Indian Hill,Indian Hill School,2023-24,Drugs and Alcohol,0.0,0.0,,221.0,None reported
discipline_incidents,Maple Dale-Indian Hill,Indian Hill School,2023-24,Endangering Behavior,0.0,0.0,,221.0,None reported
discipline_incidents,Maple Dale-Indian Hill,Indian Hill School,2023-24,Weapon Related,0.0,0.0,,221.0,None reported
discipline_incidents,Maple Dale-Indian Hill,Indian Hill School,2023-24,Other Violation of School Rules,0.0,0.0,,221.0,None reported
discipline_incidents,Maple Dale-Indian Hill,Indian Hill School,2024-25,All incidents,0.0,0.0,,223.0,
discipline_incidents,Maple Dale-Indian Hill,Indian Hill School,2024-25,Assault,0.0,0.0,,223.0,None reported
discipline_incidents,Maple Dale-Indian Hill,Indian Hill School,2024-25,Drugs and Alcohol,0.0,0.0,,223.0,None reported
discipline_incidents,Maple Dale-Indian Hill,Indian Hill School,2024-25,Endangering Behavior,0.0,0.0,,223.0,None reported
discipline_incidents,Maple Dale-Indian Hill,Indian Hill School,2024-25,Weapon Related,0.0,0.0,,223.0,None reported
discipline_incidents,Maple Dale-Indian Hill,Indian Hill School,2024-25,Other Violation of School Rules,0.0,0.0,,223.0,None reported
discipline_incidents,Maple Dale-Indian Hill,Maple Dale School,2018-19,All incidents,5.0,1.71,,293.0,
discipline_incidents,Maple Dale-Indian Hill,Maple Dale School,2018-19,Assault,1.0,0.34,0.2,293.0,
discipline_incidents,Maple Dale-Indian Hill,Maple Dale School,2018-19,Drugs and Alcohol,0.0,0.0,0.0,293.0,None reported
discipline_incidents,Maple Dale-Indian Hill,Maple Dale School,2018-19,Endangering Behavior,1.0,0.34,0.2,293.0,
discipline_incidents,Maple Dale-Indian Hill,Maple Dale School,2018-19,Weapon Related,0.0,0.0,0.0,293.0,None reported
discipline_incidents,Maple Dale-Indian Hill,Maple Dale School,2018-19,Other Violation of School Rules,3.0,1.02,0.6,293.0,
discipline_incidents,Maple Dale-Indian Hill,Maple Dale School,2019-20,All incidents,5.0,2.09,,239.0,
discipline_incidents,Maple Dale-Indian Hill,Maple Dale School,2019-20,Assault,0.0,0.0,0.0,239.0,None reported
discipline_incidents,Maple Dale-Indian Hill,Maple Dale School,2019-20,Drugs and Alcohol,0.0,0.0,0.0,239.0,None reported
discipline_incidents,Maple Dale-Indian Hill,Maple Dale School,2019-20,Endangering Behavior,2.0,0.84,0.4,239.0,
discipline_incidents,Maple Dale-Indian Hill,Maple Dale School,2019-20,Weapon Related,0.0,0.0,0.0,239.0,None reported
discipline_incidents,Maple Dale-Indian Hill,Maple Dale School,2019-20,Other Violation of School Rules,3.0,1.26,0.6,239.0,
discipline_incidents,Maple Dale-Indian Hill,Maple Dale School,2020-21,All incidents,0.0,0.0,,242.0,
discipline_incidents,Maple Dale-Indian Hill,Maple Dale School,2020-21,Assault,0.0,0.0,,242.0,None reported
discipline_incidents,Maple Dale-Indian Hill,Maple Dale School,2020-21,Drugs and Alcohol,0.0,0.0,,242.0,None reported
discipline_incidents,Maple Dale-Indian Hill,Maple Dale School,2020-21,Endangering Behavior,0.0,0.0,,242.0,None reported
discipline_incidents,Maple Dale-Indian Hill,Maple Dale School,2020-21,Weapon Related,0.0,0.0,,242.0,None reported
discipline_incidents,Maple Dale-Indian Hill,Maple Dale School,2020-21,Other Violation of School Rules,0.0,0.0,,242.0,None reported
discipline_incidents,Maple Dale-Indian Hill,Maple Dale School,2021-22,All incidents,10.0,4.57,,219.0,
discipline_incidents,Maple Dale-Indian Hill,Maple Dale School,2021-22,Assault,0.0,0.0,0.0,219.0,None reported
discipline_incidents,Maple Dale-Indian Hill,Maple Dale School,2021-22,Drugs and Alcohol,0.0,0.0,0.0,219.0,None reported
discipline_incidents,Maple Dale-Indian Hill,Maple Dale School,2021-22,Endangering Behavior,2.0,0.91,0.2,219.0,
discipline_incidents,Maple Dale-Indian Hill,Maple Dale School,2021-22,Weapon Related,0.0,0.0,0.0,219.0,None reported
discipline_incidents,Maple Dale-Indian Hill,Maple Dale School,2021-22,Other Violation of School Rules,8.0,3.65,0.8,219.0,
discipline_incidents,Maple Dale-Indian Hill,Maple Dale School,2022-23,All incidents,9.0,4.11,,219.0,
discipline_incidents,Maple Dale-Indian Hill,Maple Dale School,2022-23,Assault,0.0,0.0,0.0,219.0,None reported
discipline_incidents,Maple Dale-Indian Hill,Maple Dale School,2022-23,Drugs and Alcohol,0.0,0.0,0.0,219.0,None reported
discipline_incidents,Maple Dale-Indian Hill,Maple Dale School,2022-23,Endangering Behavior,5.0,2.28,0.5556,219.0,
discipline_incidents,Maple Dale-Indian Hill,Maple Dale School,2022-23,Weapon Related,0.0,0.0,0.0,219.0,None reported
discipline_incidents,Maple Dale-Indian Hill,Maple Dale School,2022-23,Other Violation of School Rules,4.0,1.83,0.4444,219.0,
discipline_incidents,Maple Dale-Indian Hill,Maple Dale School,2023-24,All incidents,11.0,5.42,,203.0,
discipline_incidents,Maple Dale-Indian Hill,Maple Dale School,2023-24,Assault,1.0,0.49,0.0909,203.0,
discipline_incidents,Maple Dale-Indian Hill,Maple Dale School,2023-24,Drugs and Alcohol,0.0,0.0,0.0,203.0,None reported
discipline_incidents,Maple Dale-Indian Hill,Maple Dale School,2023-24,Endangering Behavior,4.0,1.97,0.3636,203.0,
discipline_incidents,Maple Dale-Indian Hill,Maple Dale School,2023-24,Weapon Related,0.0,0.0,0.0,203.0,None reported
discipline_incidents,Maple Dale-Indian Hill,Maple Dale School,2023-24,Other Violation of School Rules,6.0,2.96,0.5455,203.0,
discipline_incidents,Maple Dale-Indian Hill,Maple Dale School,2024-25,All incidents,10.0,4.46,,224.0,
discipline_incidents,Maple Dale-Indian Hill,Maple Dale School,2024-25,Assault,0.0,0.0,0.0,224.0,None reported
discipline_incidents,Maple Dale-Indian Hill,Maple Dale School,2024-25,Drugs and Alcohol,2.0,0.89,0.2,224.0,
discipline_incidents,Maple Dale-Indian Hill,Maple Dale School,2024-25,Endangering Behavior,4.0,1.79,0.4,224.0,
discipline_incidents,Maple Dale-Indian Hill,Maple Dale School,2024-25,Weapon Related,0.0,0.0,0.0,224.0,None reported
discipline_incidents,Maple Dale-Indian Hill,Maple Dale School,2024-25,Other Violation of School Rules,4.0,1.79,0.4,224.0,
discipline_incidents,Milwaukee,ALBA - Academia de Lenguaje y Bellas Artes,2018-19,All incidents,0.0,0.0,,511.0,
discipline_incidents,Milwaukee,ALBA - Academia de Lenguaje y Bellas Artes,2018-19,Assault,0.0,0.0,,511.0,None reported
discipline_incidents,Milwaukee,ALBA - Academia de Lenguaje y Bellas Artes,2018-19,Drugs and Alcohol,0.0,0.0,,511.0,None reported
discipline_incidents,Milwaukee,ALBA - Academia de Lenguaje y Bellas Artes,2018-19,Endangering Behavior,0.0,0.0,,511.0,None reported
discipline_incidents,Milwaukee,ALBA - Academia de Lenguaje y Bellas Artes,2018-19,Weapon Related,0.0,0.0,,511.0,None reported
discipline_incidents,Milwaukee,ALBA - Academia de Lenguaje y Bellas Artes,2018-19,Other Violation of School Rules,0.0,0.0,,511.0,None reported
discipline_incidents,Milwaukee,ALBA - Academia de Lenguaje y Bellas Artes,2019-20,All incidents,1.0,0.19,,539.0,
discipline_incidents,Milwaukee,ALBA - Academia de Lenguaje y Bellas Artes,2019-20,Assault,0.0,0.0,0.0,539.0,None reported
discipline_incidents,Milwaukee,ALBA - Academia de Lenguaje y Bellas Artes,2019-20,Drugs and Alcohol,0.0,0.0,0.0,539.0,None reported
discipline_incidents,Milwaukee,ALBA - Academia de Lenguaje y Bellas Artes,2019-20,Endangering Behavior,0.0,0.0,0.0,539.0,None reported
discipline_incidents,Milwaukee,ALBA - Academia de Lenguaje y Bellas Artes,2019-20,Weapon Related,0.0,0.0,0.0,539.0,None reported
discipline_incidents,Milwaukee,ALBA - Academia de Lenguaje y Bellas Artes,2019-20,Other Violation of School Rules,1.0,0.19,1.0,539.0,
discipline_incidents,Milwaukee,ALBA - Academia de Lenguaje y Bellas Artes,2020-21,All incidents,0.0,0.0,,565.0,
discipline_incidents,Milwaukee,ALBA - Academia de Lenguaje y Bellas Artes,2020-21,Assault,0.0,0.0,,565.0,None reported
discipline_incidents,Milwaukee,ALBA - Academia de Lenguaje y Bellas Artes,2020-21,Drugs and Alcohol,0.0,0.0,,565.0,None reported
discipline_incidents,Milwaukee,ALBA - Academia de Lenguaje y Bellas Artes,2020-21,Endangering Behavior,0.0,0.0,,565.0,None reported
