metric,group,year,value,pct_change
report_card,Cudahy — All Students,2020-21,57.5,-16.5
report_card,South Milwaukee — All Students,2020-21,58.7,-18.0
report_card,West Allis-West Milwaukee — All Students,2020-21,55.9,-21.6
